x (km),y (km),z (km),xdot (km/s),ydot (km/s),zdot (km/s),sq,v1,v2,v3,dw1 (rad/s),dw2 (rad/s),dw3 (rad/s),thrust1 (N),thrust2 (N),thrust3 (N),tau1 (rad/s^2),tau2 (rad/s^2),tau3 (rad/s^2),x0,Maximum Iterations,ts,N,MPC Loops,posCost,velCost,quatCost,angualarCost,thrustCost,torqueCost,thrustMax,torqueMax,Constraint Type,Trial,converged?,infNorm
1.29562,0.638579,-1.35714,0.000577036,-0.000837494,0.000226254,0.297454,0.826131,-0.353946,0.322104,0.000742214,0.00112944,0.000700258,0.0030271,0.00976442,-0.0089072,9.97031e-05,-9.84572e-05,8.56265e-05,1.29562,9,10,100,20,100000,100,1e+06,1e+07,100000,1e+10,0.01,0.0001,Euler,65,yes,0.000936012
1.26537,0.628617,-1.31667,-0.00658243,-0.00114943,0.00790025,0.309967,0.826978,-0.351885,0.310168,0.00475172,0.000966318,0.0031263,0.0062105,0.00986683,-0.00938034,9.96398e-05,-9.93232e-05,9.84593e-05,0.638579,
1.17209,0.612496,-1.19274,-0.0119486,-0.00199043,0.016931,0.34326,0.825064,-0.346224,0.2856,0.00934065,0.00167736,0.00564483,0.00274309,0.00999922,-0.00997251,0.000100009,-0.000100008,8.82515e-05,-1.35714,
1.01985,0.598119,-0.97903,-0.0183098,-0.000739508,0.0258976,0.396905,0.817968,-0.338014,0.243174,0.0144734,0.00321177,0.00802356,-0.00902384,0.00998914,0.00994145,0.000100007,-9.99955e-05,-9.99996e-05,0.000577036,
0.785113,0.549396,-0.727232,-0.0287904,-0.00901678,0.0248575,0.465955,0.80303,-0.319846,0.188993,0.0162772,0.000961442,0.0113545,0.00077362,0.003311,0.00998912,0.000100008,-4.71934e-06,-9.99968e-05,-0.000837494,
0.490671,0.413461,-0.488027,-0.0301615,-0.0181915,0.0232094,0.543581,0.778745,-0.284204,0.131495,0.0181131,-0.000807977,0.0137784,0.00928287,-0.00995141,-0.0041198,9.99648e-05,9.99473e-05,5.04261e-05,0.000226254,
0.247945,0.241854,-0.282442,-0.0184403,-0.0162375,0.017589,0.626608,0.736806,-0.243782,0.0709632,0.0217108,-0.000691647,0.0115899,0.00674398,-0.00982553,-0.00976295,9.99294e-05,9.98981e-05,9.98654e-05,0.297454,
0.115815,0.11077,-0.138269,-0.00805558,-0.0102085,0.0108531,0.712612,0.668378,-0.212659,0.0146741,0.0253575,-0.000890422,0.00741172,-0.000676481,-0.00849844,-0.009386,9.98142e-05,9.95718e-05,9.98137e-05,0.826131,
0.0546757,0.0391533,-0.0671384,-0.00429057,-0.00444942,0.00306584,0.797131,0.573151,-0.188059,-0.026479,0.0276871,-0.0030447,0.00345114,0.00183054,0.00139225,-0.00556852,3.72548e-05,7.25527e-05,9.94477e-05,-0.353946,
0.0261781,0.0149883,-0.0394514,-0.00140495,-0.000411187,0.0022645,0.871635,0.461049,-0.158937,-0.0491245,0.027228,-0.00557509,0.0015571,0.000283459,-0.00102944,-0.000128026,-9.97615e-05,-8.58102e-05,9.93826e-05,0.322104,
0.0136246,0.0081364,-0.0203615,-0.00111391,-0.000984769,0.00157338,0.927287,0.348279,-0.126689,-0.0526714,0.0232036,-0.00662723,-0.00244884,0.000459016,0.000160334,-0.00198192,-9.97397e-05,-7.198e-05,9.58374e-05,0.000742214,
0.00646813,0.00319168,-0.0105111,-0.000341749,-3.76688e-05,0.000355421,0.963595,0.249181,-0.0896936,-0.0364987,0.0186823,-0.00922277,-0.00400894,0.000145907,-4.80777e-05,0.000353343,-9.97371e-05,9.32101e-05,6.11125e-05,0.00112944,
0.0034213,0.00191815,-0.00570484,-0.000262476,-0.000209031,0.000610391,0.984251,0.168351,-0.0487057,-0.0228108,0.0147096,-0.00745939,-0.000455509,0.000136411,9.32362e-06,-0.000734355,-9.93494e-05,8.08835e-05,-3.45711e-05,0.000700258,
0.0016279,0.000686331,-0.00248811,-0.000102831,-4.88823e-05,2.87756e-05,0.994176,0.10391,-0.0199674,-0.020049,0.011527,-0.00368977,-0.000135857,5.98629e-05,8.05671e-05,0.0001841,-9.98031e-05,5.01915e-05,-5.10694e-05,
0.000840093,0.000376537,-0.00137858,-5.42406e-05,-1.01702e-05,0.000192409,0.998316,0.0550232,-0.00777461,-0.0161513,0.00814294,-0.00100701,-0.00136808,2.76055e-05,-4.29701e-05,-0.000267593,-9.79548e-05,6.27137e-06,1.4033e-05,
0.000424855,0.000183595,-0.000577338,-2.90264e-05,-3.06509e-05,-3.20133e-05,0.999664,0.0232866,-0.00357473,-0.0101022,0.00457077,-0.000608429,-0.0010553,1.79593e-05,5.81106e-05,0.000138421,-9.96671e-05,9.41113e-06,1.50716e-05,
0.000212062,9.52576e-05,-0.000311479,-1.36845e-05,1.35988e-05,8.49594e-05,0.999929,0.00952502,-0.00163966,-0.0058093,0.000935814,-0.000157497,-0.000657916,7.83186e-06,-4.53959e-05,-0.000161901,-7.12458e-06,1.02256e-06,9.20763e-06,
0.000107808,5.13961e-05,-0.000139104,-7.03155e-06,-2.25224e-05,-5.0442e-05,0.999971,0.00549613,-0.00095253,-0.00324751,0.000675711,-0.000117835,-0.00036655,3.35858e-06,4.83904e-05,0.000133376,-9.6607e-06,1.52654e-06,5.10454e-06,
5.2779e-05,2.20145e-05,-8.59112e-05,-4.12484e-06,1.67512e-05,6.10463e-05,0.999986,0.00299833,-0.000516908,-0.00181663,0.000323351,-5.68452e-05,-0.000205585,4.00295e-06,-4.23566e-05,-0.000132527,-3.42331e-06,5.61843e-07,2.84702e-06,
2.75836e-05,1.54208e-05,-2.84654e-05,-7.82252e-07,-1.81045e-05,-4.95431e-05,0.99999,0.00169338,-0.00029007,-0.0010152,0.000198594,-3.40782e-05,-0.000114946,-1.84257e-06,4.0954e-05,0.000118932,-2.58496e-06,3.95473e-07,1.59105e-06,
