x (km),y (km),z (km),xdot (km/s),ydot (km/s),zdot (km/s),sq,v1,v2,v3,dw1 (rad/s),dw2 (rad/s),dw3 (rad/s),thrust1 (N),thrust2 (N),thrust3 (N),tau1 (rad/s^2),tau2 (rad/s^2),tau3 (rad/s^2),x0,Maximum Iterations,ts,N,MPC Loops,posCost,velCost,quatCost,angualarCost,thrustCost,torqueCost,thrustMax,torqueMax,Constraint Type,Trial,converged?,infNorm
-1.22664,0.95265,-0.0799796,0.000370445,0.000311496,-0.000736256,-0.447702,-0.623137,-0.321097,0.555121,0.000593566,-0.00168395,0.00192163,0.00999963,0.00999793,0.00616856,4.02563e-05,6.18082e-06,4.53439e-05,-1.22664,9,10,100,27,100000,100,1e+06,1e+07,100000,1e+10,0.01,0.0001,Euler,195,yes,0.000858541
-1.18855,0.912429,-0.0870979,0.00726905,-0.00830887,-0.000735274,-0.440283,-0.624042,-0.328937,0.555449,-0.000904821,-0.000795856,0.00162695,-0.00124341,0.00891263,-0.00224027,-9.9374e-05,-2.20466e-05,9.97406e-05,0.95265,
-1.07877,0.824439,-0.0867388,0.0146895,-0.009295,0.000792842,-0.427244,-0.627719,-0.328239,0.561864,-0.00397237,-3.85473e-05,0.00175894,0.00066293,0.0068102,0.00203589,-9.94443e-05,9.98375e-05,9.97724e-05,-0.0799796,
-0.90908,0.71318,-0.0749004,0.019224,-0.0129836,0.00155651,-0.404842,-0.637497,-0.314405,0.575196,-0.00813027,0.00059538,0.000813115,0.00295905,0.00813978,0.0046975,-9.94156e-05,-9.94241e-05,9.97201e-05,0.000370445,
-0.694531,0.551046,-0.058017,0.0236078,-0.0194815,0.00177144,-0.373096,-0.650264,-0.292634,0.593569,-0.00928066,0.000618241,0.00238447,0.00459168,-0.00177498,0.000606695,-0.000100009,-0.000100004,0.000100009,0.000311496,
-0.461619,0.359965,-0.0480496,0.0229614,-0.0187016,0.000181523,-0.331671,-0.661491,-0.273752,0.614398,-0.0100452,1.13983e-05,0.00442587,-0.00862968,-0.00989793,-0.00314824,-0.000100009,-0.000100005,0.000100009,-0.000736256,
-0.255536,0.213539,-0.0337168,0.0183928,-0.0105754,0.00288606,-0.278728,-0.671745,-0.261179,0.634707,-0.0106325,-0.00139174,0.00693764,0.00221804,-0.00966174,0.00770925,-9.99861e-05,-9.98819e-05,9.99964e-05,-0.447702,
-0.120971,0.117328,-0.0119187,0.00852957,-0.00849733,0.00153197,-0.211479,-0.682302,-0.257258,0.650811,-0.0113362,-0.00364541,0.00990327,0.00311618,-0.00771706,0.00123525,-0.000100006,-9.98306e-05,0.000100007,-0.623137,
-0.0580782,0.0572144,-0.00278644,0.0041102,-0.00341507,0.000363353,-0.126136,-0.693969,-0.262496,0.658471,-0.01246,-0.00657347,0.0133663,0.00100181,-0.00262613,0.00192563,-0.000100009,1.12032e-05,0.000100009,-0.321097,
-0.0290552,0.0298289,-0.000965608,0.00171513,-0.00200529,3.09095e-05,-0.0200695,-0.700245,-0.271147,0.660092,-0.0153601,-0.00624051,0.0165428,0.000429767,-0.00138834,0.000249461,-9.9981e-05,1.13527e-05,9.99685e-05,0.555121,
-0.0147845,0.0152399,-0.000231838,0.00116472,-0.000904107,0.000143221,0.108565,-0.690936,-0.277967,0.658436,-0.0189052,-0.0057085,0.0205332,0.000390464,-0.000496903,0.000898541,-9.99608e-05,-0.00010001,9.99721e-05,0.000593566,
-0.00711837,0.00833526,0.000277801,0.000380073,-0.000451813,-2.58107e-05,0.264802,-0.662014,-0.277597,0.64384,-0.0242833,-0.00803679,0.0248602,2.92525e-05,-9.8064e-05,7.93999e-05,-9.99955e-05,-9.99874e-05,0.000100001,-0.00168395,
-0.00357157,0.00423422,0.00018784,0.000333194,-0.000368898,1.1447e-05,0.450575,-0.602461,-0.267009,0.602226,-0.0295341,-0.00924658,0.0324396,0.000196729,-0.000170455,0.000416653,6.64432e-05,-9.98625e-05,-3.40741e-05,0.00192163,
-0.00146683,0.00203339,0.000258273,0.000102683,-7.00886e-05,1.81255e-05,0.632816,-0.512124,-0.251535,0.523395,-0.0262054,-0.0109947,0.0325411,-2.04564e-05,8.68691e-05,3.0021e-05,9.9836e-05,-9.98438e-05,-9.98695e-05,
-0.000723571,0.00133844,0.000264782,4.53314e-05,-6.40044e-05,-1.56733e-05,0.775694,-0.420861,-0.221553,0.414764,-0.0221662,-0.0141177,0.0280491,-7.09292e-06,1.15668e-05,2.37889e-05,9.9966e-05,-9.99538e-05,-9.99537e-05,
-0.000366239,0.000747082,0.000156895,2.65797e-05,-5.36729e-05,-5.35935e-06,0.874574,-0.334785,-0.171557,0.305847,-0.0197559,-0.0139208,0.0216682,9.84316e-06,2.9205e-05,3.16877e-05,9.9784e-05,-9.95347e-05,-9.87073e-05,
-0.000169576,0.000378701,9.95648e-05,1.39206e-05,-1.97588e-05,-4.61657e-06,0.935299,-0.257368,-0.116548,0.21291,-0.0155783,-0.012776,0.0167649,-9.99929e-06,1.0602e-05,1.06379e-06,9.97612e-05,7.25406e-06,-3.55659e-05,
-8.09846e-05,0.000203651,5.43152e-05,3.84764e-06,-1.49021e-05,-4.48262e-06,0.969548,-0.192124,-0.0648365,0.137121,-0.0130406,-0.0106442,0.012557,3.52137e-06,7.87216e-06,9.08439e-06,9.99713e-05,9.97867e-05,2.83059e-05,
-3.91466e-05,0.000100887,2.95221e-05,4.73338e-06,-5.75888e-06,-2.1949e-07,0.987397,-0.13383,-0.0269297,0.0797378,-0.0113681,-0.00586721,0.00950795,-5.8929e-06,3.88099e-06,-2.47155e-06,9.78036e-05,9.76928e-05,-5.2504e-05,
-1.70301e-05,5.35955e-05,1.70942e-05,-3.07094e-07,-3.60289e-06,-2.29602e-06,0.995464,-0.0853373,-0.00680335,0.0409219,-0.00840874,-0.00272344,0.00568829,2.75534e-06,1.38813e-06,3.91119e-06,8.72044e-05,9.72761e-05,-6.88535e-05,
-8.88356e-06,2.64368e-05,8.60892e-06,1.94725e-06,-1.87104e-06,6.34827e-07,0.998477,-0.0505781,-0.00105857,0.0209035,-0.0055655,0.000332696,0.00231038,-3.5177e-06,1.67967e-06,-2.4707e-06,6.22968e-05,-1.49149e-05,-2.82722e-05,
-4.09092e-06,1.34218e-05,4.64294e-06,-9.89448e-07,-7.1811e-07,-1.42856e-06,0.999498,-0.0285587,-0.001205,0.0118081,-0.00324623,-0.000268567,0.00135246,2.7716e-06,-7.28102e-08,2.86994e-06,3.97338e-05,7.98165e-06,-1.65204e-05,
-2.38375e-06,6.70796e-06,2.08342e-06,1.33124e-06,-6.30035e-07,9.21089e-07,0.999828,-0.0159489,-0.000516958,0.0065576,-0.00180018,-4.08307e-06,0.000752668,-2.84558e-06,7.78356e-07,-2.40647e-06,2.14084e-05,-9.56758e-07,-1.0199e-05,
-9.01449e-07,3.31514e-06,1.31602e-06,-1.03649e-06,-5.03923e-08,-1.07553e-06,0.99993,-0.00890943,-0.000364617,0.00364665,-0.00101569,-5.53749e-05,0.000413693,2.52438e-06,-2.97928e-07,2.37518e-06,1.2371e-05,1.34486e-06,-5.49997e-06,
-7.34056e-07,1.74269e-06,4.09919e-07,1.07076e-06,-2.59904e-07,8.95165e-07,0.999962,-0.00496216,-0.000188348,0.00203404,-0.000563365,-1.43059e-05,0.000231865,-2.42377e-06,4.09367e-07,-2.14512e-06,6.78808e-06,1.1957e-07,-3.18428e-06,
-1.10635e-07,7.86308e-07,4.44395e-07,-9.47228e-07,6.29454e-08,-8.88641e-07,0.999972,-0.00276627,-0.000115529,0.00113356,-0.000315004,-1.43923e-05,0.000128508,2.22806e-06,-2.29047e-07,2.02935e-06,3.8215e-06,2.9104e-07,-1.75407e-06,
