x (km),y (km),z (km),xdot (km/s),ydot (km/s),zdot (km/s),sq,v1,v2,v3,dw1 (rad/s),dw2 (rad/s),dw3 (rad/s),thrust1 (N),thrust2 (N),thrust3 (N),tau1 (rad/s^2),tau2 (rad/s^2),tau3 (rad/s^2),x0,Maximum Iterations,ts,N,MPC Loops,posCost,velCost,quatCost,angualarCost,thrustCost,torqueCost,thrustMax,torqueMax,Constraint Type,Trial,converged?,infNorm
0.812848,-1.08591,1.38117,-0.000656444,-0.000156097,0.000643052,0.297079,-0.76072,0.510908,-0.26837,-0.00191538,0.000102032,0.00176887,-0.00985698,0.00948202,0.00787001,-9.94779e-05,9.92156e-05,-9.8263e-05,0.812848,9,10,100,19,100000,100,1e+06,1e+07,100000,1e+10,0.01,0.0001,Euler,136,yes,0.000582204
0.791707,-1.05514,1.31298,-0.00356364,0.00633891,-0.0143053,0.318991,-0.758016,0.500914,-0.269706,-0.00646119,0.00483005,-0.00150078,-0.00998708,0.00986623,0.00701631,-9.99797e-05,9.99592e-05,-9.89542e-05,-1.08591,
0.738168,-0.95821,1.09545,-0.0071234,0.0131822,-0.0292122,0.374188,-0.744204,0.489007,-0.258871,-0.0112127,0.00951418,-0.00509618,-0.00998651,0.00639795,-0.00858092,-9.99799e-05,9.99722e-05,-8.81642e-06,1.38117,
0.60791,-0.807454,0.776811,-0.0189673,0.0168457,-0.0347107,0.458148,-0.712198,0.473329,-0.242546,-0.0171715,0.0106515,-0.00769126,-0.00994651,-0.00994795,-0.0083297,-9.9922e-05,9.99318e-05,-9.98664e-05,-0.000656444,
0.387406,-0.617643,0.457833,-0.0254145,0.0206281,-0.0292035,0.566849,-0.65235,0.451547,-0.221844,-0.0232211,0.0138954,-0.0119717,0.0075259,-0.00991274,0.00840013,-9.98332e-05,9.98853e-05,-9.99585e-05,-0.000156097,
0.187571,-0.424717,0.215242,-0.0146532,0.0178275,-0.0190658,0.695084,-0.552188,0.420444,-0.187479,-0.0299367,0.0163642,-0.0175192,0.00590032,-0.00996589,0.00924808,6.33676e-05,-9.99636e-05,-9.99913e-05,0.000643052,
0.0907105,-0.257987,0.0777844,-0.00487337,0.0152879,-0.00827595,0.811149,-0.427459,0.37244,-0.143444,-0.0271504,0.0166471,-0.0137188,0.0038249,-0.00837564,-0.000669369,1.65814e-05,-9.87604e-05,9.819e-05,0.297079,
0.051976,-0.13816,0.0247377,-0.00287175,0.00856526,-0.00262225,0.892923,-0.31168,0.30818,-0.102649,-0.0222498,0.0167929,-0.0104555,0.00204564,-0.00433685,-0.00051661,9.78784e-05,-8.73633e-06,9.8598e-05,-0.76072,
0.0281212,-0.0714901,0.00896249,-0.00186773,0.00475538,-0.000679489,0.945089,-0.216886,0.235265,-0.066212,-0.0166857,0.0165282,-0.00746069,0.00205486,-0.0024147,-0.000979208,9.72099e-05,-8.93929e-05,7.62235e-05,0.510908,
0.0147459,-0.036377,0.003796,-0.000763609,0.00229503,-0.000432881,0.974661,-0.147625,0.162724,-0.0416379,-0.0117221,0.0140693,-0.00302362,0.000245274,-0.00129299,0.000120955,9.79911e-05,-7.69211e-05,-3.27702e-05,-0.26837,
0.00782324,-0.0186865,0.0014434,-0.00061841,0.00123916,-5.6385e-05,0.989573,-0.0966825,0.102687,-0.0287205,-0.00913384,0.0103048,-0.00216106,0.000653759,-0.000667169,-0.000206195,9.52365e-05,-8.34911e-05,-3.80179e-05,-0.00191538,
